vehicle_id,trip_id,route_short_name,stop_sequence,current_status_name,latitude,longitude,speed_mph,occupancy_label,vehicle_timestamp,vehicle_ts_sod,arrival_sec,departure_sec,actual_delay_seconds,delay_minutes,is_delayed,snapshot_ts
4131,3921053,40,9,INCOMING_AT,37.39979553222656,-122.1094970703125,15.8,EMPTY,1775421033,48633,47820,47820,813,13.55,1,2026-04-05T20:30:51.928242+00:00
4132,3916571,21,9,IN_TRANSIT_TO,37.4472770690918,-122.15213012695312,23.0,EMPTY,1775421033,48633,48513,48513,120,2.0,0,2026-04-05T20:30:51.928242+00:00
4135,3925834,59,1,INCOMING_AT,37.312477111816406,-121.93795776367188,0.0,EMPTY,1775421033,48633,48720,48720,-87,-1.45,0,2026-04-05T20:30:51.928242+00:00
4301,3923078,Rapid 522,2,INCOMING_AT,37.32782745361328,-121.81160736083984,0.94,EMPTY,1775421033,48633,48540,48540,93,1.55,0,2026-04-05T20:30:51.928242+00:00
4302,3923012,Rapid 522,17,IN_TRANSIT_TO,37.34976959228515,-121.93355560302734,0.0,EMPTY,1775421033,48633,49020,49020,-387,-6.45,0,2026-04-05T20:30:51.928242+00:00
4303,3923076,Rapid 522,17,IN_TRANSIT_TO,37.35265350341797,-121.95247650146484,33.6,EMPTY,1775421033,48633,48882,48882,-249,-4.15,0,2026-04-05T20:30:51.928242+00:00
4304,3923103,Rapid 522,6,IN_TRANSIT_TO,37.35928726196289,-121.8419189453125,22.95,EMPTY,1775421033,48633,48701,48701,-68,-1.13,0,2026-04-05T20:30:51.928242+00:00
4307,3923045,Rapid 522,20,IN_TRANSIT_TO,37.33352279663086,-121.89608764648438,0.39,EMPTY,1775421033,48633,48562,48562,71,1.18,0,2026-04-05T20:30:51.928242+00:00
4310,3923073,Rapid 522,24,IN_TRANSIT_TO,37.38257598876953,-122.0773696899414,0.0,EMPTY,1775421033,48633,47040,47040,1593,26.55,1,2026-04-05T20:30:51.928242+00:00
4311,3923014,Rapid 522,10,IN_TRANSIT_TO,37.3692626953125,-122.0374984741211,0.0,EMPTY,1775421033,48633,49140,49140,-507,-8.45,0,2026-04-05T20:30:51.928242+00:00
4313,3923079,Rapid 522,1,INCOMING_AT,37.326908111572266,-121.81078338623048,0.0,EMPTY,1775421033,48633,49320,49320,-687,-11.45,0,2026-04-05T20:30:51.928242+00:00
4315,3923102,Rapid 522,23,IN_TRANSIT_TO,37.37411880493164,-122.0566177368164,13.19,EMPTY,1775421033,48633,48421,48421,212,3.53,0,2026-04-05T20:30:51.928242+00:00
4316,3923015,Rapid 522,3,IN_TRANSIT_TO,37.44181060791016,-122.1654281616211,0.01,EMPTY,1775421033,48633,48721,48721,-88,-1.47,0,2026-04-05T20:30:51.928242+00:00
4317,3923074,Rapid 522,27,INCOMING_AT,37.42337417602539,-122.1422348022461,0.05,EMPTY,1775421033,48633,48896,48896,-263,-4.38,0,2026-04-05T20:30:51.928242+00:00
4319,3923011,Rapid 522,27,INCOMING_AT,37.35786056518555,-121.83213806152344,17.14,EMPTY,1775421033,48633,48900,48900,-267,-4.45,0,2026-04-05T20:30:51.928242+00:00
4320,3923080,Rapid 522,1,INCOMING_AT,37.32707595825195,-121.81092071533205,0.0,EMPTY,1775421033,48633,50220,50220,-1587,-26.45,0,2026-04-05T20:30:51.928242+00:00
4322,3923075,Rapid 522,20,IN_TRANSIT_TO,37.35238265991211,-122.00090026855467,33.1,EMPTY,1775421033,48633,48660,48660,-27,-0.45,0,2026-04-05T20:30:51.928242+00:00
4325,3923046,Rapid 522,7,INCOMING_AT,37.39946746826172,-122.1105499267578,0.0,EMPTY,1775421033,48633,48900,48900,-267,-4.45,0,2026-04-05T20:30:51.928242+00:00
4329,3923077,Rapid 522,11,IN_TRANSIT_TO,37.33780288696289,-121.88726043701172,4.21,EMPTY,1775421033,48633,48660,48660,-27,-0.45,0,2026-04-05T20:30:51.928242+00:00
4402,3933067,71,1,INCOMING_AT,37.327674865722656,-121.81130981445312,0.0,EMPTY,1775421033,48633,49680,49680,-1047,-17.45,0,2026-04-05T20:30:51.928242+00:00
4403,3926966,61,29,INCOMING_AT,37.3316650390625,-121.92696380615234,0.0,EMPTY,1775421033,48633,48820,48820,-187,-3.12,0,2026-04-05T20:30:51.928242+00:00
4404,3926998,61,14,IN_TRANSIT_TO,37.35213851928711,-121.89392852783205,12.81,EMPTY,1775421033,48633,48731,48731,-98,-1.63,0,2026-04-05T20:30:51.928242+00:00
4405,3924849,56,63,IN_TRANSIT_TO,37.37261199951172,-122.02137756347656,18.0,EMPTY,1775421033,48633,48821,48821,-188,-3.13,0,2026-04-05T20:30:51.928242+00:00
4406,3933066,71,12,INCOMING_AT,37.35696792602539,-121.81974029541016,0.01,EMPTY,1775421033,48633,48780,48780,-147,-2.45,0,2026-04-05T20:30:51.928242+00:00
4407,3928313,66,45,INCOMING_AT,37.33158874511719,-121.88575744628906,4.07,EMPTY,1775421033,48633,48601,48601,32,0.53,0,2026-04-05T20:30:51.928242+00:00
4409,3926967,61,1,INCOMING_AT,37.2512092590332,-121.94747161865234,0.0,EMPTY,1775421033,48633,49200,49200,-567,-9.45,0,2026-04-05T20:30:51.928242+00:00
4410,3925405,57,2,IN_TRANSIT_TO,37.267311096191406,-122.00840759277344,26.63,EMPTY,1775421033,48633,48379,48379,254,4.23,0,2026-04-05T20:30:51.928242+00:00
4412,3929822,70,42,IN_TRANSIT_TO,37.31380081176758,-121.81780242919922,23.11,EMPTY,1775421033,48633,48462,48462,171,2.85,0,2026-04-05T20:30:51.928242+00:00
6402,3926271,60,1,INCOMING_AT,37.27943420410156,-121.94880676269533,0.0,EMPTY,1775421033,48633,48840,48840,-207,-3.45,0,2026-04-05T20:30:51.928242+00:00
6403,3926997,61,40,INCOMING_AT,37.28776168823242,-121.93185424804688,0.03,EMPTY,1775421033,48633,48840,48840,-207,-3.45,0,2026-04-05T20:30:51.928242+00:00
6406,3924477,55,34,IN_TRANSIT_TO,37.39456558227539,-121.9958038330078,6.48,EMPTY,1775421033,48633,49020,49020,-387,-6.45,0,2026-04-05T20:30:51.928242+00:00
6408,3929803,70,15,IN_TRANSIT_TO,37.3800048828125,-121.86775970458984,0.0,EMPTY,1775421033,48633,48506,48506,127,2.12,0,2026-04-05T20:30:51.928242+00:00
6409,3929771,70,1,INCOMING_AT,37.27416229248047,-121.86131286621094,0.0,EMPTY,1775421033,48633,48720,48720,-87,-1.45,0,2026-04-05T20:30:51.928242+00:00
6413,3920378,27,65,IN_TRANSIT_TO,37.25213623046875,-121.84107208251952,13.1,EMPTY,1775421033,48633,48840,48840,-207,-3.45,0,2026-04-05T20:30:51.928242+00:00
6417,3926286,60,44,IN_TRANSIT_TO,37.2945556640625,-121.95000457763672,0.01,EMPTY,1775421033,48633,48730,48730,-97,-1.62,0,2026-04-05T20:30:51.928242+00:00
6418,3926239,60,40,IN_TRANSIT_TO,37.38269805908203,-121.8963851928711,0.0,EMPTY,1775421033,48633,48840,48840,-207,-3.45,0,2026-04-05T20:30:51.928242+00:00
6419,3926241,60,18,IN_TRANSIT_TO,37.3272590637207,-121.9501495361328,27.12,EMPTY,1775421033,48633,48786,48786,-153,-2.55,0,2026-04-05T20:30:51.928242+00:00
6422,3927521,64A,41,IN_TRANSIT_TO,37.28828811645508,-121.88658905029295,28.0,EMPTY,1775421033,48633,48706,48706,-73,-1.22,0,2026-04-05T20:30:51.928242+00:00
6423,3919828,26,22,INCOMING_AT,37.2757568359375,-121.92284393310548,28.28,EMPTY,1775421033,48633,48796,48796,-163,-2.72,0,2026-04-05T20:30:51.928242+00:00
6425,3919006,25,67,IN_TRANSIT_TO,37.32298278808594,-122.037109375,6.02,EMPTY,1775421033,48633,48240,48240,393,6.55,1,2026-04-05T20:30:51.928242+00:00
6427,3934252,73,32,IN_TRANSIT_TO,37.268699645996094,-121.82366943359376,39.0,EMPTY,1775421033,48633,48840,48840,-207,-3.45,0,2026-04-05T20:30:51.928242+00:00
6430,3929757,70,37,IN_TRANSIT_TO,37.37139892578125,-121.8561553955078,31.53,EMPTY,1775421033,48633,48708,48708,-75,-1.25,0,2026-04-05T20:30:51.928242+00:00
6433,3933660,72,23,IN_TRANSIT_TO,37.31415939331055,-121.83561706542967,24.0,EMPTY,1775421033,48633,48608,48608,25,0.42,0,2026-04-05T20:30:51.928242+00:00
6434,3929821,70,18,IN_TRANSIT_TO,37.33904266357422,-121.8274154663086,9.0,EMPTY,1775421033,48633,48682,48682,-49,-0.82,0,2026-04-05T20:30:51.928242+00:00
7401,3919038,25,35,INCOMING_AT,37.31074905395508,-121.91687774658205,9.36,EMPTY,1775421033,48633,48600,48600,33,0.55,0,2026-04-05T20:30:51.928242+00:00
7404,3934224,73,25,INCOMING_AT,37.33622360229492,-121.89066314697266,10.0,EMPTY,1775421033,48633,48840,48840,-207,-3.45,0,2026-04-05T20:30:51.928242+00:00
7405,3928315,66,1,INCOMING_AT,37.45809555053711,-121.90998077392578,0.0,EMPTY,1775421033,48633,48720,48720,-87,-1.45,0,2026-04-05T20:30:51.928242+00:00
7406,3928327,66,22,IN_TRANSIT_TO,37.41277694702149,-121.90184020996094,17.12,EMPTY,1775421033,48633,48036,48036,597,9.95,1,2026-04-05T20:30:51.928242+00:00
7407,3919029,25,39,IN_TRANSIT_TO,37.31067657470703,-121.93122863769533,17.0,EMPTY,1775421033,48633,48011,48011,622,10.37,1,2026-04-05T20:30:51.928242+00:00
7409,3933659,72,46,IN_TRANSIT_TO,37.27780532836914,-121.83482360839844,14.17,EMPTY,1775421033,48633,48120,48120,513,8.55,1,2026-04-05T20:30:51.928242+00:00
7410,3919021,25,15,INCOMING_AT,37.332332611083984,-121.85447692871094,18.0,EMPTY,1775421033,48633,48672,48672,-39,-0.65,0,2026-04-05T20:30:51.928242+00:00
7423,3921912,Rapid 500,5,INCOMING_AT,37.35411071777344,-121.88956451416016,5.0,EMPTY,1775421033,48633,48480,48480,153,2.55,0,2026-04-05T20:30:51.928242+00:00
7426,3929027,68,1,INCOMING_AT,37.00389862060547,-121.5666275024414,0.0,EMPTY,1775421033,48633,49260,49260,-627,-10.45,0,2026-04-05T20:30:51.928242+00:00
7427,3929055,68,90,IN_TRANSIT_TO,37.019325256347656,-121.57486724853516,14.31,EMPTY,1775421033,48633,48345,48345,288,4.8,0,2026-04-05T20:30:51.928242+00:00
7429,3929011,68,29,IN_TRANSIT_TO,37.121368408203125,-121.64777374267578,18.0,EMPTY,1775421033,48633,48538,48538,95,1.58,0,2026-04-05T20:30:51.928242+00:00
7433,3919007,25,25,IN_TRANSIT_TO,37.31589889526367,-121.88715362548828,28.52,EMPTY,1775421033,48633,48840,48840,-207,-3.45,0,2026-04-05T20:30:51.928242+00:00
7437,3929026,68,56,INCOMING_AT,37.23672866821289,-121.7892837524414,0.0,EMPTY,1775421033,48633,48840,48840,-207,-3.45,0,2026-04-05T20:30:51.928242+00:00
7439,3919863,26,1,INCOMING_AT,37.326934814453125,-121.8106918334961,0.0,FULL,1775421033,48633,49920,49920,-1287,-21.45,0,2026-04-05T20:30:51.928242+00:00
7442,3928264,66,40,INCOMING_AT,37.34165954589844,-121.8803253173828,9.0,FEW_SEATS_AVAILABLE,1775421033,48633,48515,48515,118,1.97,0,2026-04-05T20:30:51.928242+00:00
7444,3929758,70,11,INCOMING_AT,37.2936897277832,-121.83263397216795,0.0,EMPTY,1775421033,48633,48445,48445,188,3.13,0,2026-04-05T20:30:51.928242+00:00
7445,3918074,23,1,INCOMING_AT,37.3580207824707,-121.83279418945312,0.0,EMPTY,1775421033,48633,50040,50040,-1407,-23.45,0,2026-04-05T20:30:51.928242+00:00
7446,3919030,25,7,INCOMING_AT,37.355960845947266,-121.8196258544922,0.21,EMPTY,1775421033,48633,48660,48660,-27,-0.45,0,2026-04-05T20:30:51.928242+00:00
7448,3928263,66,60,IN_TRANSIT_TO,37.410736083984375,-121.8954086303711,12.07,EMPTY,1775421033,48633,49005,49005,-372,-6.2,0,2026-04-05T20:30:51.928242+00:00
7451,3918974,25,10,IN_TRANSIT_TO,37.31039810180664,-122.00376892089844,28.0,EMPTY,1775421033,48633,48693,48693,-60,-1.0,0,2026-04-05T20:30:51.928242+00:00
7454,3918970,25,58,INCOMING_AT,37.34562301635742,-121.8344268798828,0.0,EMPTY,1775421033,48633,48785,48785,-152,-2.53,0,2026-04-05T20:30:51.928242+00:00
8302,3917092,22,9,INCOMING_AT,37.33102798461914,-121.83446502685548,17.0,EMPTY,1775421033,48633,48536,48536,97,1.62,0,2026-04-05T20:30:51.928242+00:00
8304,3917020,22,55,INCOMING_AT,37.35225296020508,-121.96133422851562,20.0,EMPTY,1775421033,48633,48609,48609,24,0.4,0,2026-04-05T20:30:51.928242+00:00
8306,3917086,22,82,IN_TRANSIT_TO,37.40012741088867,-122.11136627197266,26.0,FEW_SEATS_AVAILABLE,1775421033,48633,48732,48732,-99,-1.65,0,2026-04-05T20:30:51.928242+00:00
8310,3917024,22,9,INCOMING_AT,37.42482376098633,-122.14569091796876,0.02,EMPTY,1775421033,48633,48840,48840,-207,-3.45,0,2026-04-05T20:30:51.928242+00:00
8313,3917087,22,72,IN_TRANSIT_TO,37.3765869140625,-122.06315612792967,0.0,EMPTY,1775421033,48633,48869,48869,-236,-3.93,0,2026-04-05T20:30:51.928242+00:00
8315,3917019,22,69,INCOMING_AT,37.332271575927734,-121.91293334960938,15.76,FEW_SEATS_AVAILABLE,1775421033,48633,48719,48719,-86,-1.43,0,2026-04-05T20:30:51.928242+00:00
8317,3917090,22,33,INCOMING_AT,37.33192825317383,-121.904541015625,6.89,FEW_SEATS_AVAILABLE,1775421033,48633,48522,48522,111,1.85,0,2026-04-05T20:30:51.928242+00:00
8322,3917094,22,1,INCOMING_AT,37.32794570922851,-121.81124114990234,9.09,EMPTY,1775421033,48633,49680,49680,-1047,-17.45,0,2026-04-05T20:30:51.928242+00:00
8323,3917025,22,1,INCOMING_AT,37.444061279296875,-122.16609191894533,0.0,FULL,1775421033,48633,49140,49140,-507,-8.45,0,2026-04-05T20:30:51.928242+00:00
8325,3917022,22,34,INCOMING_AT,37.37419891357422,-122.05753326416016,0.01,EMPTY,1775421033,48633,48758,48758,-125,-2.08,0,2026-04-05T20:30:51.928242+00:00
8326,3917089,22,41,INCOMING_AT,37.343502044677734,-121.92858123779295,19.0,FULL,1775421033,48633,48087,48087,546,9.1,1,2026-04-05T20:30:51.928242+00:00
8327,3923013,Rapid 522,12,IN_TRANSIT_TO,37.35336685180664,-122.01480865478516,0.0,EMPTY,1775421033,48633,48600,48600,33,0.55,0,2026-04-05T20:30:51.928242+00:00
8328,3917065,22,92,IN_TRANSIT_TO,37.33686447143555,-121.84024810791016,29.34,EMPTY,1775421033,48633,48732,48732,-99,-1.65,0,2026-04-05T20:30:51.928242+00:00
8329,3917135,22,82,IN_TRANSIT_TO,37.40129470825195,-122.11337280273438,13.4,EMPTY,1775421033,48633,47892,47892,741,12.35,1,2026-04-05T20:30:51.928242+00:00
8334,3917091,22,14,INCOMING_AT,37.34503173828125,-121.84801483154295,18.0,EMPTY,1775421033,48633,48086,48086,547,9.12,1,2026-04-05T20:30:51.928242+00:00
8340,3917023,22,22,IN_TRANSIT_TO,37.39848709106445,-122.1083526611328,28.24,EMPTY,1775421033,48633,48707,48707,-74,-1.23,0,2026-04-05T20:30:51.928242+00:00
8341,3917093,22,1,INCOMING_AT,37.32756423950195,-121.81136322021484,0.0,FEW_SEATS_AVAILABLE,1775421033,48633,48780,48780,-147,-2.45,0,2026-04-05T20:30:51.928242+00:00
8346,3917018,22,76,IN_TRANSIT_TO,37.33602523803711,-121.8907470703125,0.0,FEW_SEATS_AVAILABLE,1775421033,48633,48300,48300,333,5.55,1,2026-04-05T20:30:51.928242+00:00
